iter	MAE_SumError	MAE_SumWeight
35581	15509.32361	1552
35582	15509.32361	1552
35583	15509.32361	1552
35584	15509.32361	1552
35585	15509.32361	1552
35586	15509.32361	1552
35587	15509.32361	1552
35588	15509.32361	1552
35589	15509.32361	1552
35590	15509.32361	1552
35591	15509.32361	1552
35592	15509.32361	1552
35593	15509.32361	1552
35594	15509.32361	1552
35595	15509.32361	1552
35596	15509.32361	1552
35597	15509.32361	1552
35598	15509.32361	1552
35599	15509.32361	1552
35600	15509.32361	1552
35601	15509.32361	1552
35602	15509.32361	1552
35603	15509.32361	1552
35604	15509.32361	1552
35605	15509.32361	1552
35606	15509.32361	1552
35607	15509.32361	1552
35608	15509.32361	1552
35609	15509.32361	1552
35610	15509.32361	1552
35611	15509.32361	1552
35612	15509.32361	1552
35613	15509.32361	1552
35614	15509.32361	1552
35615	15509.32361	1552
35616	15509.32361	1552
35617	15509.32361	1552
35618	15509.32361	1552
35619	15509.32361	1552
35620	15509.32361	1552
35621	15509.32361	1552
35622	15509.32361	1552
35623	15509.32361	1552
35624	15509.32361	1552
35625	15509.32361	1552
35626	15509.32361	1552
35627	15509.32361	1552
35628	15509.32361	1552
35629	15509.32361	1552
35630	15509.32361	1552
35631	15509.32361	1552
35632	15509.32361	1552
35633	15509.32361	1552
35634	15509.32361	1552
35635	15509.32361	1552
35636	15509.32361	1552
35637	15509.32361	1552
35638	15509.32361	1552
35639	15509.32361	1552
35640	15509.32361	1552
35641	15509.32361	1552
35642	15509.32361	1552
35643	15509.32361	1552
35644	15509.32361	1552
35645	15509.32361	1552
35646	15509.32361	1552
35647	15509.32361	1552
35648	15509.32361	1552
35649	15509.32361	1552
35650	15509.32361	1552
35651	15509.32361	1552
35652	15509.32361	1552
35653	15509.32361	1552
35654	15509.32361	1552
35655	15509.32361	1552
35656	15509.32361	1552
35657	15509.32361	1552
35658	15509.32361	1552
35659	15509.32361	1552
35660	15509.32361	1552
35661	15509.32361	1552
35662	15509.32361	1552
35663	15509.32361	1552
35664	15509.32361	1552
35665	15509.32361	1552
35666	15509.32361	1552
35667	15509.32361	1552
35668	15509.32361	1552
35669	15509.32361	1552
35670	15509.32361	1552
35671	15509.32361	1552
35672	15509.32361	1552
35673	15509.32361	1552
35674	15509.32361	1552
35675	15509.32361	1552
35676	15509.32361	1552
35677	15509.32361	1552
35678	15509.32361	1552
35679	15509.32361	1552
35680	15509.32361	1552
35681	15509.32361	1552
35682	15509.32361	1552
35683	15509.32361	1552
35684	15509.32361	1552
35685	15509.32361	1552
35686	15509.32361	1552
35687	15509.32361	1552
35688	15509.32361	1552
35689	15509.32361	1552
35690	15509.32361	1552
35691	15509.32361	1552
35692	15509.32361	1552
35693	15509.32361	1552
35694	15509.32361	1552
35695	15509.32361	1552
35696	15509.32361	1552
35697	15509.32361	1552
35698	15509.32361	1552
35699	15509.32361	1552
35700	15509.32361	1552
35701	15509.32361	1552
35702	15509.32361	1552
35703	15509.32361	1552
35704	15509.32361	1552
35705	15509.32361	1552
35706	15509.32361	1552
35707	15509.32361	1552
35708	15509.32361	1552
35709	15509.32361	1552
35710	15509.32361	1552
35711	15509.32361	1552
35712	15509.32361	1552
35713	15509.32361	1552
35714	15509.32361	1552
35715	15509.32361	1552
35716	15509.32361	1552
35717	15509.32361	1552
35718	15509.32361	1552
35719	15509.32361	1552
35720	15509.32361	1552
35721	15509.32361	1552
35722	15509.32361	1552
35723	15509.32361	1552
35724	15509.32361	1552
35725	15509.32361	1552
35726	15509.32361	1552
35727	15509.32361	1552
35728	15509.32361	1552
35729	15509.32361	1552
35730	15509.32361	1552
35731	15509.32361	1552
35732	15509.32361	1552
35733	15509.32361	1552
35734	15509.32361	1552
35735	15509.32361	1552
35736	15509.32361	1552
35737	15509.32361	1552
35738	15509.32361	1552
35739	15509.32361	1552
35740	15509.32361	1552
35741	15509.32361	1552
35742	15509.32361	1552
35743	15509.32361	1552
35744	15509.32361	1552
35745	15509.32361	1552
35746	15509.32361	1552
35747	15509.32361	1552
35748	15509.32361	1552
35749	15509.32361	1552
35750	15509.32361	1552
35751	15509.32361	1552
35752	15509.32361	1552
35753	15509.32361	1552
35754	15509.32361	1552
35755	15509.32361	1552
35756	15509.32361	1552
35757	15509.32361	1552
35758	15509.32361	1552
35759	15509.32361	1552
35760	15509.32361	1552
35761	15509.32361	1552
35762	15509.32361	1552
35763	15509.32361	1552
35764	15509.32361	1552
35765	15509.32361	1552
35766	15509.32361	1552
35767	15509.32361	1552
35768	15509.32361	1552
35769	15509.32361	1552
35770	15509.32361	1552
35771	15509.32361	1552
35772	15509.32361	1552
35773	15509.32361	1552
35774	15509.32361	1552
35775	15509.32361	1552
35776	15509.32361	1552
35777	15509.32361	1552
35778	15509.32361	1552
35779	15509.32361	1552
35780	15509.32361	1552
35781	15509.32361	1552
35782	15509.32361	1552
35783	15509.32361	1552
35784	15509.32361	1552
35785	15509.32361	1552
35786	15509.32361	1552
35787	15509.32361	1552
35788	15509.32361	1552
35789	15509.32361	1552
35790	15509.32361	1552
35791	15509.32361	1552
35792	15509.32361	1552
35793	15509.32361	1552
35794	15509.32361	1552
35795	15509.32361	1552
35796	15509.32361	1552
35797	15509.32361	1552
35798	15509.32361	1552
35799	15509.32361	1552
35800	15509.32361	1552
35801	15509.32361	1552
35802	15509.32361	1552
35803	15509.32361	1552
35804	15509.32361	1552
35805	15509.32361	1552
35806	15509.32361	1552
35807	15509.32361	1552
35808	15509.32361	1552
35809	15509.32361	1552
35810	15509.32361	1552
35811	15509.32361	1552
35812	15509.32361	1552
35813	15509.32361	1552
35814	15509.32361	1552
35815	15509.32361	1552
35816	15509.32361	1552
35817	15509.32361	1552
35818	15509.32361	1552
35819	15509.32361	1552
35820	15509.32361	1552
35821	15509.32361	1552
35822	15509.32361	1552
35823	15509.32361	1552
35824	15509.32361	1552
35825	15509.32361	1552
35826	15509.32361	1552
35827	15509.32361	1552
35828	15509.32361	1552
35829	15509.32361	1552
35830	15509.32361	1552
35831	15509.32361	1552
35832	15509.32361	1552
35833	15509.32361	1552
35834	15509.32361	1552
35835	15509.32361	1552
35836	15509.32361	1552
35837	15509.32361	1552
35838	15509.32361	1552
35839	15509.32361	1552
35840	15509.32361	1552
35841	15509.32361	1552
35842	15509.32361	1552
35843	15509.32361	1552
35844	15509.32361	1552
35845	15509.32361	1552
35846	15509.32361	1552
35847	15509.32361	1552
35848	15509.32361	1552
35849	15509.32361	1552
35850	15509.32361	1552
35851	15509.32361	1552
35852	15509.32361	1552
35853	15509.32361	1552
35854	15509.32361	1552
35855	15509.32361	1552
35856	15509.32361	1552
35857	15509.32361	1552
35858	15509.32361	1552
35859	15509.32361	1552
35860	15509.32361	1552
35861	15509.32361	1552
35862	15509.32361	1552
35863	15509.32361	1552
35864	15509.32361	1552
35865	15509.32361	1552
35866	15509.32361	1552
35867	15509.45282	1552
35868	15509.38629	1552
35869	15509.35303	1552
35870	15509.3364	1552
35871	15509.32808	1552
35872	15509.32392	1552
35873	15509.32185	1552
35874	15509.32081	1552
35875	15509.32029	1552
35876	15509.32003	1552
35877	15509.3199	1552
35878	15509.31983	1552
35879	15509.3198	1552
35880	15509.31978	1552
35881	15509.31978	1552
35882	15509.31977	1552
35883	15509.31977	1552
35884	15509.31977	1552
35885	15509.31977	1552
35886	15509.31977	1552
35887	15509.31977	1552
35888	15509.31977	1552
35889	15509.31977	1552
35890	15509.31977	1552
35891	15509.31977	1552
35892	15509.31977	1552
35893	15509.31977	1552
35894	15509.31977	1552
35895	15509.31977	1552
35896	15509.31977	1552
35897	15509.31977	1552
35898	15509.31977	1552
35899	15509.31977	1552
35900	15509.31977	1552
35901	15509.31977	1552
35902	15509.31977	1552
35903	15509.31977	1552
35904	15509.31977	1552
35905	15509.31977	1552
35906	15509.31977	1552
35907	15509.31977	1552
35908	15509.31977	1552
35909	15508.47518	1552
35910	15508.81508	1552
35911	15508.98504	1552
35912	15509.14247	1552
35913	15509.1457	1552
35914	15509.14732	1552
35915	15509.14813	1552
35916	15509.14853	1552
35917	15509.22433	1552
35918	15509.18517	1552
35919	15509.24193	1552
35920	15509.19288	1552
35921	15509.16836	1552
35922	15509.1561	1552
35923	15509.14997	1552
35924	15509.1469	1552
35925	15509.22103	1552
35926	15509.18101	1552
35927	15509.161	1552
35928	15509.15099	1552
35929	15509.14599	1552
35930	15509.14349	1552
35931	15509.14224	1552
35932	15509.14161	1552
35933	15509.1413	1552
35934	15509.14114	1552
35935	15509.14106	1552
35936	15509.14102	1552
35937	15509.141	1552
35938	15509.14099	1552
35939	15509.14099	1552
35940	15509.14099	1552
35941	15509.14099	1552
35942	15509.14099	1552
35943	15509.14098	1552
35944	15509.14098	1552
35945	15509.14098	1552
35946	15509.14098	1552
35947	15509.14098	1552
35948	15509.14098	1552
35949	15509.21659	1552
35950	15509.17733	1552
35951	15509.1577	1552
35952	15509.22386	1552
35953	15509.1797	1552
35954	15509.15761	1552
35955	15509.14657	1552
35956	15509.14105	1552
35957	15509.13829	1552
35958	15509.13691	1552
35959	15509.13622	1552
35960	15509.13588	1552
35961	15509.1357	1552
35962	15509.13562	1552
35963	15509.13558	1552
35964	15509.13555	1552
35965	15509.13554	1552
35966	15509.13554	1552
35967	15509.13554	1552
35968	15509.13553	1552
35969	15509.13553	1552
35970	15509.13553	1552
35971	15509.13553	1552
35972	15509.13553	1552
35973	15509.13553	1552
35974	15509.13553	1552
35975	15509.13553	1552
35976	15509.13553	1552
35977	15509.13553	1552
35978	15509.13553	1552
35979	15509.13553	1552
35980	15509.13553	1552
35981	15509.13553	1552
35982	15509.13553	1552
35983	15509.13553	1552
35984	15509.13553	1552
35985	15509.21114	1552
35986	15509.17188	1552
35987	15509.15225	1552
35988	15509.14244	1552
35989	15509.13753	1552
35990	15509.13508	1552
35991	15509.13385	1552
35992	15509.13324	1552
35993	15509.13293	1552
35994	15509.13278	1552
35995	15509.1327	1552
35996	15509.13266	1552
35997	15502.65962	1552
35998	15504.48989	1552
35999	15505.44217	1552
36000	15505.94022	1552
36001	15506.19612	1552
36002	15506.32453	1552
36003	15506.38873	1552
36004	15506.42084	1552
36005	15506.43689	1552
36006	15506.44491	1552
36007	15506.44893	1552
36008	15506.45093	1552
36009	15506.45194	1552
36010	15506.45244	1552
36011	15506.45269	1552
36012	15506.45281	1552
36013	15506.45288	1552
36014	15506.45292	1552
36015	15506.4149	1552
36016	15506.43323	1552
36017	15506.41424	1552
36018	15506.40474	1552
36019	15506.39999	1552
36020	15506.39762	1552
36021	15506.39643	1552
36022	15506.39584	1552
36023	15506.42301	1552
36024	15506.42271	1552
36025	15506.42256	1552
36026	15506.42249	1552
36027	15506.42245	1552
36028	15506.42243	1552
36029	15506.42242	1552
36030	15506.42242	1552
36031	15506.42241	1552
36032	15506.42241	1552
36033	15506.42241	1552
36034	15506.42241	1552
36035	15506.42241	1552
36036	15506.42241	1552
36037	15506.42241	1552
36038	15506.42241	1552
36039	15506.42241	1552
36040	15506.42241	1552
36041	15506.42241	1552
36042	15506.42241	1552
36043	15506.42241	1552
36044	15506.42241	1552
36045	15506.42241	1552
36046	15506.42241	1552
36047	15506.42241	1552
36048	15506.42241	1552
36049	15506.42241	1552
36050	15506.42241	1552
36051	15506.42241	1552
36052	15506.42241	1552
36053	15506.42241	1552
36054	15506.42241	1552
36055	15506.42241	1552
36056	15506.43628	1552
36057	15506.43628	1552
36058	15506.43628	1552
36059	15506.43628	1552
36060	15506.43628	1552
36061	15506.43628	1552
36062	15506.43628	1552
36063	15506.43628	1552
36064	15506.44321	1552
36065	15506.44321	1552
36066	15506.44321	1552
36067	15506.44321	1552
36068	15506.44321	1552
36069	15506.44321	1552
36070	15506.44321	1552
36071	15506.44321	1552
36072	15506.44321	1552
36073	15506.44321	1552
36074	15506.44321	1552
36075	15506.44668	1552
36076	15506.44668	1552
36077	15506.44668	1552
36078	15506.44668	1552
36079	15506.44668	1552
36080	15506.44668	1552
36081	15506.44668	1552
36082	15506.44668	1552
36083	15506.44668	1552
36084	15506.44668	1552
36085	15506.44668	1552
36086	15506.44668	1552
36087	15506.44842	1552
36088	15506.44842	1552
36089	15506.44842	1552
36090	15506.44842	1552
36091	15506.44842	1552
36092	15506.44842	1552
36093	15506.44928	1552
36094	15506.44928	1552
36095	15506.44928	1552
36096	15506.44928	1552
36097	15506.44928	1552
36098	15506.44928	1552
36099	15506.44928	1552
36100	15506.44928	1552
36101	15506.44928	1552
36102	15506.44928	1552
36103	15506.44928	1552
36104	15506.44928	1552
36105	15506.44928	1552
36106	15506.44928	1552
36107	15506.44928	1552
36108	15506.44928	1552
36109	15506.44928	1552
36110	15506.44928	1552
36111	15506.44928	1552
36112	15506.44928	1552
36113	15506.44928	1552
36114	15506.44972	1552
36115	15506.44972	1552
36116	15506.44972	1552
36117	15506.44972	1552
36118	15506.44972	1552
36119	15506.44993	1552
36120	15506.44993	1552
36121	15506.44993	1552
36122	15506.44993	1552
36123	15506.44993	1552
36124	15506.44993	1552
36125	15506.44993	1552
36126	15506.44993	1552
36127	15506.44993	1552
36128	15506.44993	1552
36129	15506.45004	1552
36130	15506.45004	1552
36131	15506.45004	1552
36132	15506.45004	1552
36133	15506.45004	1552
36134	15506.45004	1552
36135	15506.45004	1552
36136	15506.45004	1552
36137	15506.45004	1552
36138	15506.45004	1552
36139	15506.45004	1552
36140	15506.45004	1552
36141	15506.45004	1552
36142	15506.45004	1552
36143	15506.45004	1552
36144	15506.45004	1552
36145	15506.45004	1552
36146	15506.45004	1552
36147	15506.45004	1552
36148	15506.45004	1552
36149	15506.45004	1552
36150	15506.45004	1552
36151	15506.45004	1552
36152	15506.45004	1552
36153	15506.45004	1552
36154	15506.45004	1552
36155	15506.45004	1552
36156	15506.45004	1552
36157	15506.45004	1552
36158	15506.45004	1552
36159	15506.45004	1552
36160	15506.45004	1552
36161	15506.45004	1552
36162	15506.45004	1552
36163	15506.45004	1552
36164	15506.45004	1552
36165	15506.45004	1552
36166	15506.45004	1552
36167	15506.45004	1552
36168	15506.45004	1552
36169	15506.45004	1552
36170	15506.45004	1552
36171	15506.45004	1552
36172	15506.45004	1552
36173	15506.45004	1552
36174	15506.45004	1552
36175	15506.45004	1552
36176	15506.45004	1552
36177	15506.45004	1552
36178	15506.45004	1552
36179	15506.45009	1552
36180	15506.45009	1552
36181	15506.45012	1552
36182	15506.45012	1552
36183	15506.45014	1552
36184	15506.45014	1552
36185	15506.45014	1552
36186	15506.45014	1552
36187	15506.45014	1552
36188	15506.45014	1552
36189	15506.45014	1552
36190	15506.45014	1552
36191	15506.45014	1552
36192	15506.45014	1552
36193	15506.45014	1552
36194	15506.45014	1552
36195	15506.45014	1552
36196	15506.45015	1552
36197	15506.45015	1552
36198	15506.45015	1552
36199	15506.45015	1552
36200	15506.45015	1552
36201	15506.45015	1552
36202	15506.45015	1552
36203	15506.45015	1552
36204	15506.45015	1552
36205	15506.45015	1552
36206	15506.45015	1552
36207	15506.45015	1552
36208	15506.45015	1552
36209	15505.87656	1552
36210	15505.87656	1552
36211	15505.87656	1552
36212	15505.87656	1552
36213	15505.87656	1552
36214	15505.87656	1552
36215	15505.87656	1552
36216	15506.1502	1552
36217	15506.1502	1552
36218	15506.1502	1552
36219	15506.1502	1552
36220	15506.1502	1552
36221	15506.1502	1552
36222	15506.1502	1552
36223	15506.1502	1552
36224	15506.1502	1552
36225	15506.1502	1552
36226	15506.28702	1552
36227	15506.28702	1552
36228	15506.28702	1552
36229	15506.28702	1552
36230	15506.28702	1552
36231	15506.28702	1552
36232	15506.28702	1552
36233	15506.28702	1552
36234	15506.28702	1552
36235	15506.28702	1552
36236	15506.28702	1552
36237	15506.28702	1552
36238	15506.28702	1552
36239	15506.28702	1552
36240	15506.28702	1552
36241	15506.28702	1552
36242	15506.28702	1552
36243	15506.28702	1552
36244	15506.28702	1552
36245	15506.28702	1552
36246	15506.35543	1552
36247	15506.35543	1552
36248	15506.35543	1552
36249	15506.35543	1552
36250	15506.35543	1552
36251	15506.35543	1552
36252	15506.35543	1552
36253	15506.35543	1552
36254	15506.35543	1552
36255	15506.35543	1552
36256	15506.35543	1552
36257	15506.35543	1552
36258	15506.35543	1552
36259	15506.35543	1552
36260	15506.35543	1552
36261	15506.35543	1552
36262	15506.35543	1552
36263	15506.35543	1552
36264	15506.35543	1552
36265	15506.35543	1552
36266	15506.35543	1552
36267	15506.35543	1552
36268	15506.35543	1552
36269	15506.35543	1552
36270	15506.35543	1552
36271	15506.35543	1552
36272	15506.38963	1552
36273	15506.38963	1552
36274	15506.38963	1552
36275	15506.38963	1552
36276	15506.38963	1552
36277	15506.38963	1552
36278	15499.68841	1552
36279	15502.16818	1552
36280	15503.44376	1552
36281	15504.1092	1552
36282	15504.44801	1552
36283	15504.61741	1552
36284	15504.70211	1552
36285	15504.74454	1552
36286	15504.77122	1552
36287	15504.77876	1552
36288	15504.78253	1552
36289	15504.78442	1552
36290	15504.78536	1552
36291	15504.78583	1552
36292	15504.78607	1552
36293	15504.78619	1552
36294	15504.78626	1552
36295	15504.78629	1552
36296	15504.78631	1552
36297	15504.78632	1552
36298	15504.78632	1552
36299	15504.78632	1552
36300	15504.78632	1552
36301	15504.78632	1552
36302	15504.78632	1552
36303	15504.78632	1552
36304	15504.78632	1552
36305	15504.78632	1552
36306	15504.78632	1552
36307	15504.78632	1552
36308	15504.78632	1552
36309	15504.78632	1552
36310	15504.78632	1552
36311	15504.78632	1552
36312	15504.78632	1552
36313	15504.78632	1552
36314	15504.78632	1552
36315	15504.78632	1552
36316	15504.78632	1552
36317	15504.78632	1552
36318	15504.78632	1552
36319	15504.78632	1552
36320	15504.78632	1552
36321	15504.78632	1552
36322	15504.78632	1552
36323	15504.78632	1552
36324	15504.78632	1552
36325	15504.78632	1552
36326	15504.78632	1552
36327	15504.78632	1552
36328	15504.78632	1552
36329	15504.78632	1552
36330	15504.78632	1552
36331	15504.78632	1552
36332	15504.78632	1552
36333	15504.78632	1552
36334	15504.78632	1552
36335	15504.78632	1552
36336	15504.78632	1552
36337	15504.78632	1552
36338	15504.78632	1552
36339	15504.78632	1552
36340	15504.78632	1552
36341	15504.78632	1552
36342	15504.78632	1552
36343	15504.78632	1552
36344	15504.78632	1552
36345	15504.78632	1552
36346	15504.78632	1552
36347	15504.78632	1552
36348	15504.78632	1552
36349	15504.78632	1552
36350	15504.78632	1552
36351	15504.78632	1552
36352	15504.78632	1552
36353	15504.78632	1552
36354	15504.78632	1552
36355	15504.78632	1552
36356	15504.78632	1552
36357	15504.78632	1552
36358	15504.78632	1552
36359	15504.78632	1552
36360	15504.78632	1552
36361	15504.78632	1552
36362	15504.78632	1552
36363	15504.78632	1552
36364	15504.78632	1552
36365	15504.78632	1552
36366	15504.78632	1552
36367	15504.78632	1552
36368	15504.78632	1552
36369	15504.78632	1552
36370	15504.78632	1552
36371	15504.78632	1552
36372	15504.78632	1552
36373	15504.78632	1552
36374	15504.78632	1552
36375	15504.78632	1552
36376	15504.78632	1552
36377	15504.78632	1552
36378	15504.78632	1552
36379	15504.78632	1552
36380	15504.78632	1552
36381	15504.78632	1552
36382	15504.78632	1552
36383	15504.78632	1552
36384	15504.78632	1552
36385	15504.78632	1552
36386	15504.78632	1552
36387	15504.78632	1552
36388	15504.78632	1552
36389	15504.78632	1552
36390	15504.78632	1552
36391	15504.78632	1552
36392	15504.78632	1552
36393	15504.78632	1552
36394	15504.78632	1552
36395	15504.78632	1552
36396	15504.78632	1552
36397	15504.78632	1552
36398	15504.78632	1552
36399	15504.78632	1552
36400	15504.78632	1552
36401	15504.78632	1552
36402	15504.78632	1552
36403	15504.78632	1552
36404	15504.78632	1552
36405	15504.78632	1552
36406	15504.78632	1552
36407	15504.78632	1552
36408	15504.78632	1552
36409	15504.78632	1552
36410	15504.78632	1552
36411	15504.78632	1552
36412	15504.78632	1552
36413	15504.78632	1552
36414	15504.78632	1552
36415	15504.78632	1552
36416	15504.78632	1552
36417	15504.78632	1552
36418	15504.78632	1552
36419	15504.78632	1552
36420	15504.78632	1552
36421	15504.78632	1552
36422	15504.78632	1552
36423	15504.78632	1552
36424	15504.78632	1552
36425	15504.78632	1552
36426	15504.78632	1552
36427	15504.78632	1552
36428	15504.78632	1552
36429	15504.78632	1552
36430	15504.78632	1552
36431	15504.78632	1552
36432	15504.78632	1552
36433	15504.78632	1552
36434	15504.78632	1552
36435	15504.78632	1552
36436	15504.78632	1552
36437	15504.78632	1552
36438	15504.78632	1552
36439	15504.78632	1552
36440	15504.78632	1552
36441	15504.78632	1552
36442	15504.78632	1552
36443	15504.78632	1552
36444	15504.78632	1552
36445	15504.78632	1552
36446	15504.78632	1552
36447	15504.78632	1552
36448	15504.78632	1552
36449	15504.78632	1552
36450	15504.78632	1552
36451	15504.78632	1552
36452	15504.78632	1552
36453	15504.78632	1552
36454	15504.78632	1552
36455	15504.78632	1552
36456	15504.78632	1552
36457	15504.78632	1552
36458	15504.78632	1552
36459	15504.78632	1552
36460	15504.78632	1552
36461	15504.78632	1552
36462	15504.78632	1552
36463	15504.78632	1552
36464	15504.78632	1552
36465	15504.78632	1552
36466	15504.78632	1552
36467	15504.78632	1552
36468	15504.78632	1552
36469	15504.78632	1552
36470	15504.78632	1552
36471	15504.78632	1552
36472	15504.78632	1552
36473	15504.78632	1552
36474	15504.78632	1552
36475	15504.78632	1552
36476	15504.78632	1552
36477	15504.78632	1552
36478	15504.78632	1552
36479	15504.78632	1552
36480	15504.78632	1552
36481	15504.78632	1552
36482	15504.78632	1552
36483	15504.78632	1552
36484	15504.78632	1552
36485	15504.78632	1552
36486	15504.78632	1552
36487	15504.78632	1552
36488	15504.78632	1552
36489	15504.78632	1552
36490	15504.78632	1552
36491	15504.78632	1552
36492	15504.78632	1552
36493	15504.78632	1552
36494	15504.78632	1552
36495	15504.78632	1552
36496	15504.78632	1552
36497	15504.78632	1552
36498	15504.78632	1552
36499	15504.78632	1552
36500	15504.78632	1552
36501	15504.78632	1552
36502	15504.78632	1552
36503	15504.78632	1552
36504	15504.78632	1552
36505	15504.78632	1552
36506	15504.78632	1552
36507	15504.78632	1552
36508	15504.78632	1552
36509	15504.78632	1552
36510	15504.78632	1552
36511	15504.78632	1552
36512	15504.78632	1552
36513	15504.78632	1552
36514	15504.78632	1552
36515	15504.78632	1552
36516	15504.78632	1552
36517	15504.78632	1552
36518	15504.78632	1552
36519	15504.78632	1552
36520	15504.78632	1552
36521	15504.78632	1552
36522	15504.78632	1552
36523	15504.78632	1552
36524	15504.78632	1552
36525	15504.78632	1552
36526	15504.78632	1552
36527	15504.78632	1552
36528	15504.78632	1552
36529	15504.78632	1552
36530	15504.78632	1552
36531	15504.78632	1552
36532	15504.78632	1552
36533	15504.78632	1552
36534	15504.78632	1552
36535	15504.78632	1552
36536	15504.78632	1552
36537	15504.78632	1552
36538	15504.78632	1552
36539	15504.78632	1552
36540	15504.78632	1552
36541	15504.78632	1552
36542	15504.78632	1552
36543	15504.78632	1552
36544	15504.78632	1552
36545	15504.78632	1552
36546	15504.78632	1552
36547	15504.78632	1552
36548	15504.78632	1552
36549	15504.78632	1552
36550	15504.78632	1552
36551	15504.78632	1552
36552	15504.78632	1552
36553	15504.78632	1552
36554	15504.78632	1552
36555	15504.78632	1552
36556	15504.78632	1552
36557	15504.78632	1552
36558	15504.78632	1552
36559	15504.78632	1552
36560	15504.78632	1552
36561	15504.78632	1552
36562	15504.78632	1552
36563	15504.78632	1552
36564	15504.78632	1552
36565	15504.78632	1552
36566	15504.78632	1552
36567	15504.78632	1552
36568	15504.78632	1552
36569	15504.78632	1552
36570	15504.78632	1552
36571	15504.78632	1552
36572	15504.78632	1552
36573	15504.78632	1552
36574	15504.78632	1552
36575	15504.78632	1552
36576	15504.78632	1552
36577	15504.78632	1552
36578	15504.78632	1552
36579	15504.78632	1552
36580	15504.78632	1552
36581	15504.78632	1552
36582	15504.78632	1552
36583	15504.78632	1552
36584	15504.78632	1552
36585	15504.78632	1552
36586	15504.78632	1552
36587	15504.78632	1552
36588	15504.78632	1552
36589	15504.78632	1552
36590	15504.78632	1552
36591	15504.78632	1552
36592	15504.78632	1552
36593	15504.78632	1552
36594	15504.78632	1552
36595	15504.78632	1552
36596	15504.78632	1552
36597	15504.78632	1552
36598	15504.78632	1552
36599	15504.78632	1552
36600	15504.78632	1552
36601	15504.78632	1552
36602	15504.78632	1552
36603	15504.78632	1552
36604	15504.78632	1552
36605	15504.78632	1552
36606	15504.78632	1552
36607	15504.78632	1552
36608	15504.78632	1552
36609	15504.78632	1552
36610	15504.78632	1552
36611	15504.78632	1552
36612	15504.78632	1552
36613	15504.78632	1552
36614	15504.78632	1552
36615	15504.78632	1552
36616	15504.78632	1552
36617	15504.78632	1552
36618	15504.78632	1552
36619	15504.78632	1552
36620	15504.78632	1552
36621	15504.78632	1552
36622	15504.78632	1552
36623	15504.78632	1552
36624	15504.78632	1552
36625	15504.78632	1552
36626	15504.78632	1552
36627	15504.78632	1552
36628	15504.78632	1552
36629	15504.78632	1552
36630	15504.78632	1552
36631	15504.78632	1552
36632	15504.78632	1552
36633	15504.78632	1552
36634	15504.78632	1552
36635	15504.78632	1552
36636	15504.78632	1552
36637	15504.78632	1552
36638	15504.78632	1552
36639	15498.54709	1552
36640	15500.09038	1552
36641	15500.86202	1552
36642	15501.24784	1552
36643	15501.44076	1552
36644	15501.53721	1552
36645	15501.58544	1552
36646	15501.60955	1552
36647	15501.62161	1552
36648	15501.62764	1552
36649	15501.63065	1552
36650	15501.63216	1552
36651	15501.63291	1552
36652	15501.63329	1552
36653	15501.63349	1552
36654	15501.63359	1552
36655	15501.63364	1552
36656	15501.63366	1552
36657	15501.63367	1552
36658	15501.63368	1552
36659	15501.63368	1552
36660	15501.63368	1552
36661	15501.63369	1552
36662	15501.63369	1552
36663	15501.63369	1552
36664	15501.63369	1552
36665	15501.63369	1552
36666	15501.63369	1552
36667	15501.63369	1552
36668	15501.63369	1552
36669	15501.63369	1552
36670	15501.63369	1552
36671	15501.63369	1552
36672	15501.63369	1552
36673	15501.63369	1552
36674	15501.63369	1552
36675	15501.63369	1552
36676	15501.63369	1552
36677	15501.63369	1552
36678	15501.63369	1552
36679	15501.63369	1552
36680	15501.63369	1552
36681	15501.63369	1552
36682	15501.63369	1552
36683	15501.63369	1552
36684	15501.63369	1552
36685	15501.63369	1552
36686	15501.63369	1552
36687	15501.63369	1552
36688	15501.63369	1552
36689	15501.63369	1552
36690	15501.63369	1552
36691	15501.63369	1552
36692	15501.63369	1552
36693	15501.63369	1552
36694	15501.63369	1552
36695	15501.63369	1552
36696	15501.63369	1552
36697	15501.63369	1552
36698	15501.63369	1552
36699	15501.63369	1552
36700	15501.63369	1552
36701	15501.63369	1552
36702	15501.63369	1552
36703	15501.63369	1552
36704	15501.63369	1552
36705	15501.63369	1552
36706	15501.63369	1552
36707	15501.63369	1552
36708	15501.63369	1552
36709	15501.63369	1552
36710	15501.63369	1552
36711	15501.63369	1552
36712	15501.63369	1552
36713	15499.34626	1552
36714	15497.35774	1552
36715	15496.59096	1552
36716	15496.20757	1552
36717	15495.81988	1552
36718	15495.82382	1552
36719	15495.82578	1552
36720	15495.82677	1552
36721	15495.82726	1552
36722	15495.82751	1552
36723	15495.82763	1552
36724	15495.82769	1552
36725	15495.82772	1552
36726	15495.82774	1552
36727	15495.82775	1552
36728	15495.82775	1552
36729	15495.82775	1552
36730	15495.82775	1552
36731	15495.82775	1552
36732	15495.82775	1552
36733	15495.82775	1552
36734	15495.82775	1552
36735	15495.82775	1552
36736	15495.82775	1552
36737	15495.82775	1552
36738	15495.82775	1552
36739	15495.82775	1552
36740	15495.82775	1552
36741	15495.82775	1552
36742	15495.82775	1552
36743	15495.82775	1552
36744	15495.82775	1552
36745	15495.82775	1552
